SY,ORG_ID,PK/EEE,K_Full,K_Part,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,AW,ADP,PD,Total
2015,PS354,1,8,0,2,6,0,2,4,2,0,0,0,0,0,0,0,0,0,25
2015,PS245,0,0,0,0,0,0,0,0,91,109,91,0,0,0,0,0,0,0,291
2015,PS277,137,84,0,89,103,0,0,0,0,0,0,0,0,0,0,0,0,0,413
2015,PS278,0,0,0,0,0,0,0,0,0,0,0,129,117,96,91,0,0,0,433
2015,PS280,0,0,0,0,0,89,80,87,0,0,0,0,0,0,0,0,0,0,256
2015,PS400,62,72,0,72,74,50,71,72,83,66,63,0,0,0,0,0,0,0,685
2015,PS035,0,0,0,0,0,0,0,0,0,28,32,18,30,37,27,0,0,0,172
2015,PS063,17,17,0,12,10,15,12,17,16,0,0,0,0,0,0,0,0,0,116
2015,PS070,42,22,0,37,35,26,32,33,34,0,0,0,0,0,0,0,0,0,261
2015,PS124,0,0,0,0,0,0,0,0,0,47,71,55,55,59,49,0,0,0,336
2015,PS167,20,10,0,19,14,12,12,16,12,0,0,0,0,0,0,0,0,0,115
2015,PS198,22,11,0,11,10,9,12,8,6,0,0,0,0,0,0,0,0,0,89
2015,PS033,22,18,0,31,28,23,20,20,28,0,0,0,0,0,0,0,0,0,190
2015,PS056,21,12,0,17,14,19,14,16,25,0,0,0,0,0,0,0,0,0,138
2015,PS091,37,14,0,24,17,26,26,38,30,0,0,0,0,0,0,0,0,0,212
2015,PS181,23,22,0,17,25,16,34,21,21,0,0,0,0,0,0,0,0,0,179
2015,PS305,0,0,0,0,0,0,0,0,0,116,114,148,129,148,120,0,0,0,775
2015,PS357,11,9,0,10,10,8,10,7,9,0,0,0,0,0,0,0,0,0,74
2015,PS055,9,11,0,12,11,12,19,12,10,10,16,13,13,17,13,0,0,0,178
2015,PS304,16,30,0,31,27,24,26,31,24,41,25,28,35,30,20,0,0,0,388
2015,PS210,35,40,0,33,39,43,45,43,0,0,0,0,0,0,0,0,0,0,278
2015,PS211,0,0,0,0,0,0,0,0,45,39,49,51,34,37,40,0,0,0,295
2015,PS250,14,7,0,8,3,5,7,3,4,0,0,0,0,0,0,0,0,0,51
2015,PS107,19,9,0,9,14,14,10,18,17,0,0,0,0,0,0,0,0,0,110
2015,PS138,0,0,0,0,0,0,0,0,0,0,0,139,140,132,106,2,0,0,519
2015,PS193,22,16,0,15,14,12,14,15,13,0,0,0,0,0,0,0,0,0,121
2015,PS315,17,19,0,18,14,15,20,17,24,0,0,0,0,0,0,0,0,0,144
2015,PS320,25,22,0,15,20,27,16,26,20,0,0,0,0,0,0,0,0,0,171
2015,PS390,89,74,0,77,72,61,74,0,0,0,0,0,0,0,0,0,0,0,447
2015,PS391,0,0,0,0,0,0,0,72,61,58,72,0,0,0,0,0,0,0,263
2015,PS393,0,0,0,0,0,0,0,0,0,77,53,0,0,0,0,0,0,0,130
2015,PS086,19,13,0,14,13,14,12,9,15,0,0,0,0,0,0,0,0,0,109
2015,PS149,9,8,0,5,11,9,6,7,10,0,0,0,0,0,0,0,0,0,65
2015,PS161,0,0,0,0,0,0,0,0,0,52,64,62,63,54,52,2,0,0,349
2015,PS177,9,5,0,7,9,8,5,12,10,10,11,0,0,0,0,0,0,0,86
2015,PS301,10,9,0,10,10,8,9,13,11,0,0,0,0,0,0,0,0,0,80
2015,PS319,7,9,0,9,10,6,6,8,3,0,0,0,0,0,0,0,0,0,58
2015,PS347,1,2,0,6,3,2,4,2,0,0,0,0,0,0,0,0,0,0,20
2015,PS408,13,13,0,11,18,20,16,25,17,0,0,0,0,0,0,0,0,0,133
2015,PS024,0,0,0,0,0,0,0,40,50,71,73,0,0,0,0,0,0,0,234
2015,PS025,0,0,0,0,0,0,0,0,0,0,0,89,116,74,64,0,0,0,343
2015,PS120,14,9,0,13,10,21,17,8,11,0,0,0,0,0,0,0,0,0,103
2015,PS249,58,38,0,34,34,29,33,0,0,0,0,0,0,0,0,0,0,0,226
2015,PS260,9,31,0,18,16,20,14,14,0,0,0,0,0,0,0,0,0,0,122
2015,PS334,47,16,0,27,36,31,13,22,26,0,0,0,0,0,0,0,0,0,218
2015,PS001,0,53,0,56,59,49,53,56,60,0,0,0,0,0,0,0,0,0,386
2015,PS040,0,0,0,0,0,0,0,0,0,0,0,170,207,192,216,1,0,0,786
2015,PS087,9,15,0,23,18,19,15,16,17,17,16,0,0,0,0,0,0,0,165
2015,PS128,13,19,0,19,13,15,15,19,20,0,0,0,0,0,0,0,0,0,133
2015,PS234,23,17,0,21,13,16,18,21,19,18,15,0,0,0,0,0,0,0,181
2015,PS313,17,15,0,31,25,25,20,18,25,0,0,0,0,0,0,0,0,0,176
2015,PS367,0,0,0,0,0,0,0,0,0,164,134,0,0,0,0,0,0,0,298
2015,PS383,165,13,0,18,21,16,14,15,13,0,0,0,0,0,0,0,0,0,275
2015,PS385,0,24,0,39,40,31,29,36,36,0,0,0,0,0,0,0,0,0,235
2015,PS083,31,36,0,29,33,35,32,20,0,0,0,0,0,0,0,0,0,0,216
2015,PS129,0,5,0,7,3,7,5,7,3,4,6,0,0,0,0,0,0,0,47
2015,PS240,8,0,4,8,4,5,2,6,7,6,8,0,0,0,0,0,0,0,58
2015,PS284,0,10,0,5,10,8,15,7,10,6,5,0,0,0,0,0,0,0,76
2015,PS346,0,0,0,0,0,0,0,0,0,0,0,41,40,35,38,0,0,0,154
2015,PS403,0,0,0,0,0,0,0,0,36,37,31,0,0,0,0,0,0,0,104
2015,PS017,11,9,0,9,8,3,10,9,11,0,0,0,0,0,0,0,0,0,70
2015,PS042,1,5,0,5,4,5,6,4,7,0,0,0,0,0,0,0,0,0,37
2015,PS226,0,4,0,8,6,7,7,9,12,0,0,0,0,0,0,0,0,0,53
2015,PS239,13,6,0,9,7,5,5,4,8,0,0,0,0,0,0,0,0,0,57
2015,PS267,8,14,0,11,9,14,12,20,11,0,0,0,0,0,0,0,0,0,99
2015,PS355,1,15,0,22,24,34,16,34,30,0,0,0,0,0,0,0,0,0,176
2015,PS356,0,0,0,0,0,0,0,0,0,0,0,73,93,107,74,0,0,0,347
2015,PS368,0,0,0,0,0,0,0,0,0,70,75,0,0,0,0,0,0,0,145
2015,PS034,32,21,0,32,14,28,17,23,13,0,0,0,0,0,0,0,0,0,180
2015,PS247,23,11,1,10,12,10,8,8,6,11,10,9,13,14,15,1,0,0,162
2015,PS285,1,0,5,8,10,5,6,8,10,0,0,0,0,0,0,0,0,0,53
2015,PS338,0,0,0,0,0,0,0,0,0,18,22,22,24,20,20,0,0,0,126
2015,PS008,3,6,0,15,11,11,7,11,16,0,0,0,0,0,0,0,0,0,80
2015,PS137,9,25,1,35,33,29,47,26,40,34,37,0,0,0,0,0,0,0,316
2015,PS348,0,0,0,0,0,0,0,0,0,34,33,66,73,53,35,0,0,0,294
2015,PS349,17,29,0,47,34,36,38,37,36,0,0,0,0,0,0,0,0,0,274
2015,PS407,2,22,0,18,24,28,23,23,21,27,27,0,0,0,0,0,0,0,215
2015,PS154,94,70,0,65,55,60,51,49,0,0,0,0,0,0,0,0,0,0,444
2015,PS351,0,0,0,0,0,0,0,0,0,0,0,57,42,62,53,13,0,0,227
2015,PS401,0,0,0,0,0,0,0,0,53,50,52,0,0,0,0,0,0,0,155
2016,PS043,12,9,0,9,7,10,6,9,9,0,0,0,0,0,0,0,0,0,71
2016,PS076,4,8,0,10,11,13,17,6,12,0,0,0,0,0,0,0,0,0,81
2016,PS179,52,58,0,54,65,64,46,66,60,0,0,0,0,0,0,0,0,0,465
2016,PS180,0,0,0,0,0,0,0,0,0,0,0,131,179,151,159,10,0,0,630
2016,PS244,4,9,0,8,3,8,6,4,4,0,0,0,0,0,0,0,0,0,46
2016,PS259,13,12,0,12,13,13,14,14,14,0,0,0,0,0,0,0,0,0,105
2016,PS268,2,9,0,8,13,6,10,14,12,0,0,0,0,0,0,0,0,0,74
2016,PS336,2,8,0,7,7,5,4,9,5,0,0,0,0,0,0,0,0,0,47
2016,PS366,0,0,0,0,0,0,0,0,0,122,143,0,0,0,0,0,0,0,265
2016,PS023,11,16,0,12,14,13,15,19,16,0,0,0,0,0,0,0,0,0,116
2016,PS045,50,38,0,30,35,37,41,40,46,0,0,0,0,0,0,0,0,0,317
2016,PS162,23,18,0,12,18,15,17,17,19,0,0,0,0,0,0,0,0,0,139
2016,PS189,29,17,0,25,19,22,20,25,22,0,0,0,0,0,0,0,0,0,179
2016,PS195,0,0,0,0,0,0,0,0,0,78,96,117,131,111,116,0,0,0,649
2016,PS246,32,12,0,25,21,26,15,30,25,0,0,0,0,0,0,0,0,0,186
2016,PS002,5,10,0,9,11,6,8,18,9,0,0,0,0,0,0,0,0,0,76
2016,PS108,20,21,0,11,23,27,32,27,32,0,0,0,0,0,0,0,0,0,193
2016,PS311,41,0,33,36,45,37,37,39,26,0,0,0,0,0,0,0,0,0,294
2016,PS312,0,0,0,0,0,0,0,0,0,90,64,78,68,85,80,1,0,0,466
2016,PS031,15,8,0,3,6,12,9,10,8,11,14,0,0,0,0,0,0,0,96
2016,PS061,25,35,0,32,48,32,35,40,42,32,31,0,0,0,0,0,0,0,352
2016,PS103,41,25,0,33,26,37,36,35,33,35,32,0,0,0,0,0,0,0,333
2016,PS104,0,0,0,0,0,0,0,0,0,0,0,110,104,117,117,0,0,0,448
2016,PS218,0,14,0,17,10,14,14,13,10,15,15,0,0,0,0,0,0,0,122
2016,PS020,89,67,0,101,68,81,81,75,88,94,90,0,0,0,0,0,0,0,834
2016,PS276,0,0,0,0,0,0,0,0,0,0,0,165,171,182,143,3,0,0,664
2016,PS381,115,103,0,91,81,94,75,91,73,83,74,0,0,0,0,0,0,0,880
2016,PS011,0,0,0,0,0,0,0,0,35,26,34,34,34,28,22,0,0,0,213
2016,PS109,30,23,0,30,32,31,27,24,0,0,0,0,0,0,0,0,0,0,197
2016,PS079,19,11,0,12,9,18,14,11,11,0,0,0,0,0,0,0,0,0,105
2016,PS085,25,11,0,16,19,24,22,24,25,28,22,0,0,0,0,0,0,0,216
2016,PS111,58,25,0,28,38,22,35,34,28,25,30,0,0,0,0,0,0,0,323
2016,PS175,54,32,0,30,37,36,33,27,43,53,58,0,0,0,0,0,0,0,403
2016,PS293,12,13,0,14,13,10,11,16,5,0,0,0,0,0,0,0,0,0,94
2016,PS392,35,18,0,25,18,29,26,24,18,0,0,0,0,0,0,0,0,0,193
2016,PS036,35,23,0,36,27,25,33,34,35,25,27,22,26,25,25,0,0,0,398
2016,PS052,0,0,0,0,0,0,0,0,0,0,0,269,272,235,275,0,0,0,1051
2016,PS065,298,61,0,57,65,37,55,42,0,0,0,0,0,0,0,0,0,0,615
2016,PS080,13,43,0,42,50,50,35,49,0,0,0,0,0,0,0,0,0,0,282
2016,PS094,0,62,0,44,50,60,66,59,0,0,0,0,0,0,0,0,0,0,341
2016,PS095,0,0,0,0,0,0,0,0,140,146,121,0,0,0,0,0,0,0,407
2016,PS155,28,63,0,45,55,65,57,60,0,0,0,0,0,0,0,0,0,0,373
2016,PS159,28,34,0,34,33,27,32,29,0,0,0,0,0,0,0,0,0,0,217
2016,PS169,0,0,0,0,0,0,0,0,127,134,122,0,0,0,0,0,0,0,383
2016,PS337,28,44,0,44,45,37,43,52,0,0,0,0,0,0,0,0,0,0,293
2016,PS018,29,18,0,16,31,20,22,12,20,19,26,0,0,0,0,0,0,0,213
2016,PS082,25,19,0,29,18,30,19,36,30,25,25,35,24,21,29,1,0,0,366
2016,PS223,9,3,0,5,5,8,5,9,5,0,0,0,0,0,0,0,0,0,49
2016,PS316,6,11,0,8,10,10,6,11,9,11,10,0,0,0,0,0,0,0,92
2016,PS051,20,24,0,15,18,25,21,22,27,16,22,0,0,0,0,0,0,0,210
2016,PS170,77,48,0,53,45,37,41,46,48,27,50,0,0,0,0,0,0,0,472
2016,PS184,20,5,0,8,9,12,11,9,13,13,10,0,0,0,0,0,0,0,110
2016,PS201,0,4,0,11,7,5,10,5,11,6,8,0,0,0,0,0,0,0,67
2016,PS294,4,7,0,10,13,16,8,9,11,13,8,0,0,0,0,0,0,0,99
2016,PS009,0,0,0,0,0,0,0,0,122,114,111,0,0,0,0,0,0,0,347
2016,PS141,19,44,0,53,57,61,0,0,0,0,0,0,0,0,0,0,0,0,234
2016,PS292,108,44,0,57,59,48,0,0,0,0,0,0,0,0,0,0,0,0,316
2016,PS299,0,0,0,0,0,0,110,136,0,0,0,0,0,0,0,0,0,0,246
2016,PS333,31,16,0,24,18,18,18,17,19,16,23,0,0,0,0,0,0,0,200
2016,PS388,0,0,0,0,0,0,0,0,0,0,0,308,302,301,306,6,0,0,1223
2016,PS041,36,20,0,19,21,30,21,0,0,0,0,0,0,0,0,0,0,0,147
2016,PS050,0,0,0,0,0,0,0,110,103,99,99,0,0,0,0,0,0,0,411
2016,PS058,0,0,0,0,0,0,0,74,85,95,88,0,0,0,0,0,0,0,342
2016,PS152,58,44,0,29,58,55,47,0,0,0,0,0,0,0,0,0,0,0,291
2016,PS199,0,0,0,0,0,0,0,0,0,0,0,220,190,207,173,0,0,0,790
2016,PS243,73,33,0,51,46,48,50,0,0,0,0,0,0,0,0,0,0,0,301
2016,PS270,24,21,0,15,8,11,12,0,0,0,0,0,0,0,0,0,0,0,91
2016,PS306,30,19,0,16,19,23,26,0,0,0,0,0,0,0,0,0,0,0,133
2016,PS307,30,15,0,22,17,21,16,0,0,0,0,0,0,0,0,0,0,0,121
2016,PS066,0,0,0,0,0,0,0,0,0,0,0,293,298,309,309,1,0,0,1210
2016,PS068,56,27,0,35,35,40,47,37,49,49,48,0,0,0,0,0,0,0,423
2016,PS143,85,55,0,48,69,52,61,64,47,53,50,0,0,0,0,0,0,0,584
2016,PS264,119,84,0,72,94,83,88,89,76,79,92,0,0,0,0,0,0,0,876
2016,PS398,149,104,0,97,94,112,113,111,101,138,124,0,0,0,0,0,0,0,1143
2016,PS072,0,0,0,0,0,0,0,0,0,0,0,174,169,202,186,13,0,0,744
2016,PS073,0,0,0,0,0,0,0,0,146,151,127,0,0,0,0,0,0,0,424
2016,PS174,200,0,0,0,0,173,150,154,0,0,0,0,0,0,0,0,0,0,677
2016,PS227,0,87,0,70,96,0,0,0,0,0,0,0,0,0,0,0,0,0,253
2016,PS309,0,81,0,87,82,0,0,0,0,0,0,0,0,0,0,0,0,0,250
2016,PS074,18,13,0,6,14,19,17,14,13,13,19,0,0,0,0,0,0,0,146
2016,PS127,0,1,0,3,3,3,5,5,0,0,0,0,0,0,0,0,0,0,20
2016,PS168,20,11,0,17,13,12,15,15,11,13,7,0,0,0,0,0,0,0,134
2016,PS324,17,15,0,11,13,11,11,22,10,17,16,0,0,0,0,0,0,0,143
2016,PS059,12,13,0,10,9,9,8,12,12,10,18,22,23,14,23,0,0,0,195
2016,PS099,156,134,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,546
2016,PS101,0,0,0,0,0,0,0,0,128,153,126,0,0,0,0,0,0,0,407
2016,PS113,0,0,0,0,0,147,121,139,0,0,0,0,0,0,0,0,0,0,407
2016,PS105,32,33,0,23,27,20,18,23,18,20,23,0,0,0,0,0,0,0,237
2016,PS288,112,67,0,76,95,82,69,75,72,66,67,0,0,0,0,0,0,0,781
2016,PS289,86,69,0,82,76,86,74,84,65,69,93,0,0,0,0,0,0,0,784
2016,PS406,0,0,0,0,0,0,0,0,0,0,0,217,237,252,229,0,0,0,935
2016,PS015,24,19,0,8,14,15,8,18,15,15,18,0,0,0,0,0,0,0,154
2016,PS032,23,22,0,17,17,21,18,30,35,20,21,0,0,0,0,0,0,0,224
2016,PS096,53,37,0,26,39,35,29,25,0,0,0,0,0,0,0,0,0,0,244
2016,PS098,0,0,0,0,0,0,0,0,42,42,48,78,96,76,76,0,0,0,458
2016,PS190,19,15,0,15,13,18,13,14,14,7,18,0,0,0,0,0,0,0,146
2016,PS241,30,28,0,20,23,27,33,33,34,0,0,0,0,0,0,0,0,0,228
2016,PS242,0,0,0,0,0,0,0,0,0,22,30,44,31,32,31,0,0,0,190
2016,PS115,23,0,18,14,20,18,12,18,19,0,0,0,0,0,0,0,0,0,142
2016,PS142,58,40,0,43,50,37,44,41,40,0,0,0,0,0,0,0,0,0,353
2016,PS187,0,0,0,0,0,0,0,0,0,133,118,162,127,139,126,0,0,0,805
2016,PS266,41,26,0,34,30,36,29,29,32,21,25,0,0,0,0,0,0,0,303
2016,PS295,74,80,0,62,63,65,64,75,77,0,0,0,0,0,0,0,0,0,560
2016,PS027,45,61,0,58,59,54,61,52,63,68,65,0,0,0,0,0,0,0,586
2016,PS110,28,14,0,14,8,26,20,19,16,0,0,0,0,0,0,0,0,0,145
2016,PS117,67,68,0,73,59,58,63,70,66,53,65,0,0,0,0,0,0,0,642
2016,PS405,0,0,0,0,0,0,0,0,0,0,0,77,78,81,78,0,0,0,314
2016,PS010,16,26,0,17,19,20,19,25,23,18,14,0,0,0,0,0,0,0,197
2016,PS112,16,14,0,19,16,15,12,16,9,13,18,0,0,0,0,0,0,0,148
2016,PS122,21,17,0,23,13,12,23,20,21,25,16,0,0,0,0,0,0,0,191
2016,PS148,7,3,0,7,4,5,2,5,1,0,0,0,0,0,0,0,0,0,34
2016,PS209,15,8,0,7,9,9,7,3,10,0,0,0,0,0,0,0,0,0,68
2016,PS134,0,0,0,0,0,0,0,0,0,0,0,111,129,137,120,5,0,0,502
2016,PS135,0,0,0,0,0,0,0,0,95,105,115,0,0,0,0,0,0,0,315
2016,PS339,49,36,0,35,32,32,30,32,0,0,0,0,0,0,0,0,0,0,246
2016,PS378,47,42,0,36,40,37,42,35,0,0,0,0,0,0,0,0,0,0,279
2016,PS380,36,31,0,32,39,31,33,33,0,0,0,0,0,0,0,0,0,0,235
2016,PS057,43,42,0,47,45,47,46,44,46,0,0,0,0,0,0,0,0,0,360
2016,PS093,21,16,0,17,21,20,11,16,11,0,0,0,0,0,0,0,0,0,133
2016,PS145,31,24,0,30,38,31,31,28,28,0,0,0,0,0,0,0,0,0,241
2016,PS153,24,30,0,34,39,30,32,24,36,0,0,0,0,0,0,0,0,0,249
2016,PS158,0,0,0,0,0,0,0,0,0,0,0,148,125,121,142,1,0,0,537
2016,PS325,16,12,0,9,11,12,12,10,11,0,0,0,0,0,0,0,0,0,93
2016,PS404,0,0,0,0,0,0,0,0,0,113,108,0,0,0,0,0,0,0,221
2016,PS156,0,0,0,8,6,5,0,0,0,0,0,0,0,0,0,0,0,0,19
2016,PS194,83,66,0,57,53,50,50,0,0,0,0,0,0,0,0,0,0,0,359
2016,PS224,0,0,0,0,0,0,0,0,0,0,0,73,65,60,49,0,0,0,247
2016,PS286,56,61,0,49,60,63,46,67,0,0,0,0,0,0,0,0,0,0,402
2016,PS287,0,0,0,0,0,0,0,0,52,59,66,63,62,61,50,0,0,0,413
2016,PS394,0,0,0,0,0,0,0,85,53,74,75,0,0,0,0,0,0,0,287
2016,PS140,142,98,0,110,109,111,125,117,0,0,0,0,0,0,0,0,0,0,812
2016,PS185,0,0,0,0,0,0,0,0,112,117,107,0,0,0,0,0,0,0,336
2016,PS186,0,0,0,0,0,0,0,0,0,0,0,130,125,123,114,0,0,0,492
2016,PS173,0,0,0,0,0,0,0,81,71,68,76,0,0,0,0,0,0,0,296
2016,PS191,0,0,0,0,0,0,0,0,0,0,0,73,85,69,58,0,0,0,285
2016,PS308,80,78,0,81,81,83,80,0,0,0,0,0,0,0,0,0,0,0,483
2016,PS044,13,18,0,11,13,5,7,4,4,9,9,0,0,0,0,0,0,0,93
2016,PS067,19,8,0,9,12,14,7,10,15,8,12,0,0,0,0,0,0,0,114
2016,PS077,17,15,0,11,10,18,13,11,15,9,13,0,0,0,0,0,0,0,132
2016,PS084,73,62,0,50,60,53,58,51,48,0,0,0,0,0,0,0,0,0,455
2016,PS144,6,3,0,2,4,6,6,4,5,0,0,0,0,0,0,0,0,0,36
2016,PS166,13,7,0,12,7,11,14,10,11,16,13,0,0,0,0,0,0,0,114
2016,PS204,57,47,0,44,38,43,46,35,40,0,0,0,0,0,0,0,0,0,350
2016,PS205,13,23,0,12,10,10,13,16,10,0,0,0,0,0,0,0,0,0,107
2016,PS208,0,0,0,0,0,0,0,0,0,0,0,177,187,182,178,0,0,0,724
2016,PS302,11,24,0,15,18,16,23,17,19,17,13,0,0,0,0,0,0,0,173
2016,PS364,0,0,0,0,0,0,0,0,0,144,137,0,0,0,0,0,0,0,281
2016,PS374,14,6,0,9,12,13,12,8,19,0,0,0,0,0,0,0,0,0,93
2016,PS037,31,33,0,37,40,28,28,28,34,0,0,0,0,0,0,0,0,0,259
2016,PS202,14,19,0,23,18,23,16,14,18,0,0,0,0,0,0,0,0,0,145
2016,PS220,0,0,0,0,0,0,0,0,0,48,40,73,61,53,72,0,0,0,347
2016,PS298,23,22,0,34,16,35,29,27,31,0,0,0,0,0,0,0,0,0,217
2016,PS310,21,27,0,26,25,33,27,15,27,22,26,0,0,0,0,0,0,0,249
2016,PS215,10,6,0,11,20,10,15,12,15,2,16,0,0,0,0,0,0,0,117
2016,PS322,12,10,0,7,5,11,7,10,10,8,12,0,0,0,0,0,0,0,92
2016,PS343,33,24,0,34,28,37,37,25,0,0,0,0,0,0,0,0,0,0,218
2016,PS344,0,0,0,0,0,0,0,0,35,41,44,58,40,57,40,0,0,0,315
2016,PS038,4,12,0,5,21,8,11,12,9,0,0,0,0,0,0,0,0,0,82
2016,PS047,7,0,8,8,8,8,8,5,7,0,0,0,0,0,0,0,0,0,59
2016,PS237,0,0,0,0,0,0,0,0,0,60,78,77,75,62,71,3,0,0,426
2016,PS359,19,35,0,39,48,45,32,48,42,0,0,0,0,0,0,0,0,0,308
2016,PS069,19,0,18,8,20,11,8,11,12,13,9,23,10,17,14,0,0,0,193
2016,PS206,9,9,0,11,9,11,16,12,18,15,16,0,0,0,0,0,0,0,126
2016,PS263,31,25,0,19,12,17,15,23,20,0,0,0,0,0,0,0,0,0,162
2016,PS274,33,33,0,16,36,23,21,20,26,33,27,24,32,35,35,0,0,0,394
2016,PS303,10,11,0,12,12,12,16,15,15,13,5,0,0,0,0,0,0,0,121
2016,PS007,9,12,0,11,8,13,8,6,8,6,12,0,0,0,0,0,0,0,93
2016,PS022,30,21,0,13,15,13,17,13,12,20,18,0,0,0,0,0,0,0,172
2016,PS049,9,10,0,10,14,15,12,14,5,15,8,0,0,0,0,0,0,0,112
2016,PS118,16,8,0,9,15,13,14,17,10,13,13,0,0,0,0,0,0,0,128
2016,PS147,16,18,0,10,14,13,14,20,15,8,16,0,0,0,0,0,0,0,144
2016,PS157,0,0,0,0,0,0,0,0,0,0,0,105,96,87,71,0,0,0,359
2016,PS217,19,11,0,20,10,14,13,10,11,8,9,0,0,0,0,0,0,0,125
2016,PS078,14,10,0,8,9,11,9,9,9,17,15,17,16,21,25,0,0,0,190
2016,PS126,17,10,0,4,14,9,6,16,13,0,0,0,0,0,0,0,0,0,89
2016,PS131,32,30,0,36,40,31,40,29,25,0,0,0,0,0,0,0,0,0,263
2016,PS139,0,0,0,0,0,0,0,0,0,49,51,72,54,62,42,0,0,0,330
2016,PS352,18,16,0,15,23,23,14,18,19,0,0,0,0,0,0,0,0,0,146
2016,PS353,6,13,0,8,8,6,1,7,7,0,0,0,0,0,0,0,0,0,56
2016,PI004,0,0,0,0,0,0,0,0,0,24,35,35,43,29,33,1,0,0,200
2016,PS106,21,22,0,21,22,18,20,31,32,0,0,0,0,0,0,0,0,0,187
2016,PS399,31,16,0,19,15,14,14,0,0,0,0,0,0,0,0,0,0,0,109
2016,PS232,23,13,0,16,20,19,25,17,18,0,0,0,0,0,0,0,0,0,151
2016,PS233,0,0,0,0,0,0,0,0,0,20,23,19,17,26,18,0,0,0,123
2016,PS258,25,34,0,30,39,32,36,42,29,46,35,0,0,0,0,0,0,0,348
2016,PS331,26,19,0,24,32,26,29,24,24,22,21,25,26,24,18,0,0,0,340
2016,PS253,0,0,0,0,0,0,0,0,0,0,0,237,209,219,188,5,0,0,858
2016,PS255,12,63,0,60,67,0,0,0,0,0,0,0,0,0,0,0,0,0,202
2016,PS256,31,80,0,73,61,0,0,0,0,0,0,0,0,0,0,0,0,0,245
2016,PS365,0,0,0,0,0,0,0,0,0,150,149,0,0,0,0,0,0,0,299
2016,PS382,0,0,0,0,0,152,122,147,163,0,0,0,0,0,0,0,0,0,584
2016,PS021,30,17,0,20,21,26,16,17,19,19,23,0,0,0,0,0,0,0,208
2016,PS160,3,3,0,8,6,7,9,6,7,0,0,0,0,0,0,0,0,0,49
2016,PS165,33,26,0,30,28,23,33,32,31,0,0,0,0,0,0,0,0,0,236
2016,PS200,78,50,0,31,48,54,51,56,38,0,0,0,0,0,0,0,0,0,406
2016,PS219,0,0,0,0,0,0,0,0,0,86,87,105,86,96,87,0,0,0,547
2016,PS290,0,4,0,3,8,8,5,6,3,0,0,0,0,0,0,0,0,0,37
2016,PS340,12,7,0,2,6,4,5,4,3,0,0,0,0,0,0,0,0,0,43
2016,PS071,26,26,0,16,22,18,21,25,26,0,0,0,0,0,0,0,0,0,180
2016,PS183,0,0,0,0,0,0,0,0,0,64,69,80,94,71,83,1,0,0,462
2016,PS269,11,10,0,10,6,9,16,7,8,0,0,0,0,0,0,0,0,0,77
2016,PS300,17,3,0,5,5,4,5,6,4,0,0,0,0,0,0,0,0,0,49
2016,PS317,28,16,0,22,13,23,18,16,15,0,0,0,0,0,0,0,0,0,151
2016,PS182,11,11,0,7,10,7,8,11,7,0,0,0,0,0,0,0,0,0,72
2016,PS229,41,21,0,25,33,28,29,27,25,0,0,0,0,0,0,0,0,0,229
2016,PS230,0,0,0,0,0,0,0,0,0,39,28,33,31,33,32,0,0,0,196
2016,PS328,16,7,0,11,12,10,13,8,8,0,0,0,0,0,0,0,0,0,85
2016,PS176,34,33,0,29,44,53,53,49,49,0,0,0,0,0,0,0,0,0,344
2016,PS064,273,43,0,29,32,41,31,47,0,0,0,0,0,0,0,0,0,0,496
2016,PS216,0,55,0,64,47,71,58,54,0,0,0,0,0,0,0,0,0,0,349
2016,PS271,0,47,0,60,62,52,76,58,0,0,0,0,0,0,0,0,0,0,355
2016,PS272,0,0,0,0,0,0,0,0,0,0,0,205,249,218,209,0,0,0,881
2016,PS273,0,0,0,0,0,0,0,0,172,159,185,0,0,0,0,0,0,0,516
2016,PS029,55,47,0,54,48,37,41,40,0,0,0,0,0,0,0,0,0,0,322
2016,PS188,69,63,0,59,80,72,59,72,0,0,0,0,0,0,0,0,0,0,474
2016,PS192,16,23,0,17,18,19,26,28,0,0,0,0,0,0,0,0,0,0,147
2016,PS196,0,0,0,0,0,0,0,0,0,0,0,252,213,233,257,2,0,0,957
2016,PS197,0,0,0,0,0,0,0,0,123,195,229,0,0,0,0,0,0,0,547
2016,PS231,27,25,0,39,35,29,35,47,29,0,0,0,0,0,0,0,0,0,266
2016,PS262,32,34,0,30,30,34,34,42,36,0,0,0,0,0,0,0,0,0,272
2016,PS354,2,4,0,5,3,4,1,4,3,0,0,0,0,0,0,0,0,0,26
2016,PS245,0,0,0,0,0,0,0,0,85,89,108,0,0,0,0,0,0,0,282
2016,PS277,134,98,0,82,84,0,0,0,0,0,0,0,0,0,0,0,0,0,398
2016,PS278,0,0,0,0,0,0,0,0,0,0,0,123,110,96,95,0,0,0,424
2016,PS280,0,0,0,0,0,108,88,73,0,0,0,0,0,0,0,0,0,0,269
2016,PS400,109,71,0,63,71,74,60,66,77,80,71,0,0,0,0,0,0,0,742
2016,PS035,0,0,0,0,0,0,0,0,0,20,27,36,16,32,38,0,0,0,169
2016,PS063,18,12,0,16,10,11,16,16,18,0,0,0,0,0,0,0,0,0,117
2016,PS070,47,36,0,24,32,32,26,31,34,0,0,0,0,0,0,0,0,0,262
